,Elevation (ft),Capacity (ac-ft),Area (ac)
16512,5940.120000000001,338349.21,4451.07
16513,5940.13,338393.72,4451.46
16514,5940.14,338438.24,4451.86
16515,5940.150000000001,338482.76,4452.26
16516,5940.160000000001,338527.29,4452.65
16517,5940.17,338571.82,4453.05
16518,5940.18,338616.35,4453.44
16519,5940.1900000000005,338660.89,4453.84
16520,5940.2,338705.43,4454.24
16521,5940.21,338749.98,4454.63
16522,5940.22,338794.53,4455.03
16523,5940.23,338839.08,4455.43
16524,5940.24,338883.64,4455.82
16525,5940.25,338928.2,4456.22
16526,5940.26,338972.77,4456.62
16527,5940.2699999999995,339017.34,4457.01
16528,5940.28,339061.92,4457.41
16529,5940.29,339106.49,4457.81
16530,5940.3,339151.08,4458.2
16531,5940.31,339195.66,4458.6
16532,5940.320000000001,339240.25,4459.0
16533,5940.33,339284.85,4459.39
16534,5940.34,339329.45,4459.79
16535,5940.35,339374.05,4460.19
16536,5940.360000000001,339418.66,4460.58
16537,5940.37,339463.27,4460.98
16538,5940.38,339507.88,4461.38
16539,5940.39,339552.5,4461.77
16540,5940.4,339597.13,4462.17
16541,5940.41,339641.75,4462.56
16542,5940.42,339686.39,4462.96
16543,5940.429999999999,339731.02,4463.36
16544,5940.44,339775.66,4463.75
16545,5940.45,339820.3,4464.15
16546,5940.46,339864.95,4464.55
16547,5940.469999999999,339909.6,4464.94
16548,5940.48,339954.26,4465.34
16549,5940.49,339998.92,4465.74
16550,5940.5,340043.58,4466.13
16551,5940.51,340088.25,4466.53
16552,5940.52,340132.92,4466.93
16553,5940.53,340177.6,4467.32
16554,5940.54,340222.28,4467.72
16555,5940.55,340266.96,4468.12
16556,5940.56,340311.65,4468.51
16557,5940.57,340356.34,4468.91
16558,5940.58,340401.04,4469.31
16559,5940.59,340445.74,4469.7
16560,5940.6,340490.45,4470.1
16561,5940.610000000001,340535.15,4470.5
16562,5940.620000000001,340579.87,4470.89
16563,5940.63,340624.58,4471.29
16564,5940.64,340669.3,4471.68
16565,5940.650000000001,340714.03,4472.08
16566,5940.660000000001,340758.76,4472.48
16567,5940.67,340803.49,4472.87
16568,5940.68,340848.23,4473.27
16569,5940.6900000000005,340892.97,4473.67
16570,5940.7,340937.71,4474.06
16571,5940.71,340982.46,4474.46
16572,5940.72,341027.21,4474.86
16573,5940.73,341071.97,4475.25
16574,5940.74,341116.73,4475.65
16575,5940.75,341161.5,4476.05
16576,5940.76,341206.27,4476.44
16577,5940.7699999999995,341251.04,4476.84
16578,5940.78,341295.82,4477.24
16579,5940.79,341340.6,4477.63
16580,5940.8,341385.39,4478.03
16581,5940.81,341430.18,4478.43
16582,5940.820000000001,341474.97,4478.82
16583,5940.83,341519.77,4479.22
16584,5940.84,341564.57,4479.61
16585,5940.85,341609.37,4480.01
16586,5940.860000000001,341654.18,4480.41
16587,5940.87,341699.0,4480.8
16588,5940.88,341743.82,4481.2
16589,5940.89,341788.64,4481.6
16590,5940.9,341833.46,4481.99
16591,5940.91,341878.29,4482.39
16592,5940.92,341923.13,4482.79
16593,5940.929999999999,341967.97,4483.18
16594,5940.94,342012.81,4483.58
16595,5940.95,342057.66,4483.98
16596,5940.96,342102.51,4484.37
16597,5940.969999999999,342147.36,4484.77
16598,5940.98,342192.22,4485.17
16599,5940.99,342237.08,4485.56
16600,5941.0,342281.95,4485.96
16601,5941.01,342326.81,4486.33
16602,5941.02,342371.68,4486.69
16603,5941.03,342416.54,4487.06
16604,5941.04,342461.42,4487.43
16605,5941.05,342506.29,4487.79
16606,5941.06,342551.17,4488.16
16607,5941.07,342596.06,4488.53
16608,5941.08,342640.94,4488.9
16609,5941.09,342685.83,4489.26
16610,5941.1,342730.73,4489.63
16611,5941.110000000001,342775.63,4490.0
16612,5941.120000000001,342820.53,4490.36
16613,5941.13,342865.43,4490.73
16614,5941.14,342910.34,4491.1
16615,5941.150000000001,342955.25,4491.47
16616,5941.160000000001,343000.17,4491.83
16617,5941.17,343045.09,4492.2
16618,5941.18,343090.01,4492.57
16619,5941.1900000000005,343134.94,4492.93
16620,5941.2,343179.87,4493.3
16621,5941.21,343224.81,4493.67
16622,5941.22,343269.75,4494.04
16623,5941.23,343314.69,4494.4
16624,5941.24,343359.63,4494.77
16625,5941.25,343404.58,4495.14
16626,5941.26,343449.54,4495.5
16627,5941.2699999999995,343494.49,4495.87
16628,5941.28,343539.45,4496.24
16629,5941.29,343584.42,4496.61
16630,5941.3,343629.38,4496.97
16631,5941.31,343674.35,4497.34
16632,5941.320000000001,343719.33,4497.71
16633,5941.33,343764.31,4498.07
16634,5941.34,343809.29,4498.44
16635,5941.35,343854.28,4498.81
16636,5941.360000000001,343899.27,4499.18
16637,5941.37,343944.26,4499.54
16638,5941.38,343989.26,4499.91
16639,5941.39,344034.26,4500.28
16640,5941.4,344079.26,4500.64
16641,5941.41,344124.27,4501.01
16642,5941.42,344169.28,4501.38
16643,5941.429999999999,344214.3,4501.74
16644,5941.44,344259.31,4502.11
16645,5941.45,344304.34,4502.48
16646,5941.46,344349.36,4502.85
16647,5941.469999999999,344394.39,4503.21
16648,5941.48,344439.43,4503.58
16649,5941.49,344484.46,4503.95
16650,5941.5,344529.5,4504.31
16651,5941.51,344574.55,4504.68
16652,5941.52,344619.6,4505.05
16653,5941.53,344664.65,4505.42
16654,5941.54,344709.7,4505.78
16655,5941.55,344754.76,4506.15
16656,5941.56,344799.83,4506.52
16657,5941.57,344844.89,4506.88
16658,5941.58,344889.96,4507.25
16659,5941.59,344935.04,4507.62
16660,5941.6,344980.11,4507.99
16661,5941.610000000001,345025.19,4508.35
16662,5941.620000000001,345070.28,4508.72
16663,5941.63,345115.37,4509.09
16664,5941.64,345160.46,4509.45
16665,5941.650000000001,345205.55,4509.82
16666,5941.660000000001,345250.65,4510.19
16667,5941.67,345295.76,4510.56
16668,5941.68,345340.86,4510.92
16669,5941.6900000000005,345385.97,4511.29
16670,5941.7,345431.09,4511.66
16671,5941.71,345476.21,4512.02
16672,5941.72,345521.33,4512.39
16673,5941.73,345566.45,4512.76
16674,5941.74,345611.58,4513.13
16675,5941.75,345656.71,4513.49
16676,5941.76,345701.85,4513.86
16677,5941.7699999999995,345746.99,4514.23
16678,5941.78,345792.13,4514.59
16679,5941.79,345837.28,4514.96
16680,5941.8,345882.43,4515.33
16681,5941.81,345927.58,4515.69
16682,5941.820000000001,345972.74,4516.06
16683,5941.83,346017.9,4516.43
16684,5941.84,346063.07,4516.8
16685,5941.85,346108.24,4517.16
16686,5941.860000000001,346153.41,4517.53
16687,5941.87,346198.59,4517.9
16688,5941.88,346243.77,4518.26
16689,5941.89,346288.95,4518.63
16690,5941.9,346334.14,4519.0
16691,5941.91,346379.33,4519.37
16692,5941.92,346424.52,4519.73
16693,5941.929999999999,346469.72,4520.1
16694,5941.94,346514.92,4520.47
16695,5941.95,346560.13,4520.83
16696,5941.96,346605.34,4521.2
16697,5941.969999999999,346650.55,4521.57
16698,5941.98,346695.77,4521.94
16699,5941.99,346740.99,4522.3
16700,5942.0,346786.21,4522.67
16701,5942.01,346831.44,4523.09
16702,5942.02,346876.67,4523.5
16703,5942.03,346921.91,4523.92
16704,5942.04,346967.15,4524.34
16705,5942.05,347012.39,4524.76
16706,5942.06,347057.64,4525.17
16707,5942.07,347102.89,4525.59
16708,5942.08,347148.15,4526.01
16709,5942.09,347193.41,4526.43
16710,5942.1,347238.68,4526.84
16711,5942.110000000001,347283.94,4527.26
16712,5942.120000000001,347329.22,4527.68
16713,5942.13,347374.49,4528.1
16714,5942.14,347419.77,4528.51
16715,5942.150000000001,347465.06,4528.93
16716,5942.160000000001,347510.34,4529.35
16717,5942.17,347555.64,4529.77
16718,5942.18,347600.93,4530.18
16719,5942.1900000000005,347646.23,4530.6
16720,5942.2,347691.54,4531.02
16721,5942.21,347736.84,4531.44
16722,5942.22,347782.16,4531.85
16723,5942.23,347827.47,4532.27
16724,5942.24,347872.79,4532.69
16725,5942.25,347918.11,4533.11
16726,5942.26,347963.44,4533.52
16727,5942.2699999999995,348008.77,4533.94
16728,5942.28,348054.11,4534.36
16729,5942.29,348099.45,4534.78
16730,5942.3,348144.79,4535.19
16731,5942.31,348190.14,4535.61
16732,5942.320000000001,348235.49,4536.03
16733,5942.33,348280.85,4536.45
16734,5942.34,348326.21,4536.86
16735,5942.35,348371.57,4537.28
16736,5942.360000000001,348416.94,4537.7
16737,5942.37,348462.31,4538.12
16738,5942.38,348507.68,4538.53
16739,5942.39,348553.06,4538.95
16740,5942.4,348598.44,4539.37
16741,5942.41,348643.83,4539.79
16742,5942.42,348689.22,4540.2
16743,5942.429999999999,348734.62,4540.62
16744,5942.44,348780.02,4541.04
16745,5942.45,348825.42,4541.46
16746,5942.46,348870.83,4541.87
16747,5942.469999999999,348916.24,4542.29
16748,5942.48,348961.65,4542.71
16749,5942.49,349007.07,4543.13
16750,5942.5,349052.49,4543.54
16751,5942.51,349097.92,4543.96
16752,5942.52,349143.35,4544.38
16753,5942.53,349188.78,4544.8
16754,5942.54,349234.22,4545.21
16755,5942.55,349279.67,4545.63
16756,5942.56,349325.11,4546.05
16757,5942.57,349370.56,4546.47
16758,5942.58,349416.02,4546.88
16759,5942.59,349461.48,4547.3
16760,5942.6,349506.94,4547.72
16761,5942.610000000001,349552.4,4548.14
16762,5942.620000000001,349597.87,4548.55
16763,5942.63,349643.35,4548.97
16764,5942.64,349688.83,4549.39
16765,5942.650000000001,349734.31,4549.81
16766,5942.660000000001,349779.79,4550.22
16767,5942.67,349825.28,4550.64
16768,5942.68,349870.78,4551.06
16769,5942.6900000000005,349916.28,4551.48
16770,5942.7,349961.78,4551.89
16771,5942.71,350007.28,4552.31
16772,5942.72,350052.79,4552.73
16773,5942.73,350098.31,4553.15
16774,5942.74,350143.82,4553.56
16775,5942.75,350189.35,4553.98
16776,5942.76,350234.87,4554.4
16777,5942.7699999999995,350280.4,4554.82
16778,5942.78,350325.93,4555.23
16779,5942.79,350371.47,4555.65
16780,5942.8,350417.01,4556.07
16781,5942.81,350462.56,4556.49
16782,5942.820000000001,350508.11,4556.9
16783,5942.83,350553.66,4557.32
16784,5942.84,350599.22,4557.74
16785,5942.85,350644.78,4558.16
16786,5942.860000000001,350690.34,4558.57
16787,5942.87,350735.91,4558.99
16788,5942.88,350781.49,4559.41
16789,5942.89,350827.06,4559.83
16790,5942.9,350872.64,4560.24
16791,5942.91,350918.23,4560.66
16792,5942.92,350963.82,4561.08
16793,5942.929999999999,351009.41,4561.5
16794,5942.94,351055.01,4561.91
16795,5942.95,351100.61,4562.33
16796,5942.96,351146.21,4562.75
16797,5942.969999999999,351191.82,4563.17
16798,5942.98,351237.43,4563.58
16799,5942.99,351283.05,4564.0
16800,5943.0,351328.67,4564.42
16801,5943.01,351374.32,4564.92
16802,5943.02,351419.97,4565.43
16803,5943.03,351465.63,4565.94
16804,5943.04,351511.29,4566.44
16805,5943.05,351556.96,4566.95
16806,5943.06,351602.63,4567.46
16807,5943.07,351648.3,4567.96
16808,5943.08,351693.99,4568.47
16809,5943.09,351739.67,4568.98
16810,5943.1,351785.36,4569.48
16811,5943.110000000001,351831.06,4569.99
16812,5943.120000000001,351876.76,4570.5
16813,5943.13,351922.47,4571.0
16814,5943.14,351968.18,4571.51
16815,5943.150000000001,352013.9,4572.02
16816,5943.160000000001,352059.62,4572.52
16817,5943.17,352105.35,4573.03
16818,5943.18,352151.08,4573.54
16819,5943.1900000000005,352196.81,4574.04
16820,5943.2,352242.56,4574.55
16821,5943.21,352288.3,4575.06
16822,5943.22,352334.06,4575.56
16823,5943.23,352379.81,4576.07
16824,5943.24,352425.57,4576.58
16825,5943.25,352471.34,4577.08
16826,5943.26,352517.11,4577.59
16827,5943.2699999999995,352562.89,4578.1
16828,5943.28,352608.67,4578.6
16829,5943.29,352654.46,4579.11
16830,5943.3,352700.25,4579.62
16831,5943.31,352746.05,4580.12
16832,5943.320000000001,352791.85,4580.63
16833,5943.33,352837.66,4581.14
16834,5943.34,352883.47,4581.64
16835,5943.35,352929.28,4582.15
16836,5943.360000000001,352975.11,4582.66
16837,5943.37,353020.93,4583.16
16838,5943.38,353066.76,4583.67
16839,5943.39,353112.6,4584.18
16840,5943.4,353158.44,4584.68
16841,5943.41,353204.29,4585.19
16842,5943.42,353250.14,4585.7
16843,5943.429999999999,353296.0,4586.2
16844,5943.44,353341.86,4586.71
16845,5943.45,353387.73,4587.22
16846,5943.46,353433.6,4587.72
16847,5943.469999999999,353479.48,4588.23
16848,5943.48,353525.36,4588.74
16849,5943.49,353571.25,4589.24
16850,5943.5,353617.14,4589.75
16851,5943.51,353663.04,4590.26
16852,5943.52,353708.94,4590.76
16853,5943.53,353754.84,4591.27
16854,5943.54,353800.76,4591.78
16855,5943.55,353846.67,4592.28
16856,5943.56,353892.59,4592.79
16857,5943.57,353938.52,4593.3
16858,5943.58,353984.45,4593.8
16859,5943.59,354030.39,4594.31
16860,5943.6,354076.33,4594.82
16861,5943.610000000001,354122.28,4595.32
16862,5943.620000000001,354168.23,4595.83
16863,5943.63,354214.19,4596.34
16864,5943.64,354260.15,4596.84
16865,5943.650000000001,354306.12,4597.35
16866,5943.660000000001,354352.09,4597.86
16867,5943.67,354398.07,4598.36
16868,5943.68,354444.05,4598.87
16869,5943.6900000000005,354490.04,4599.38
16870,5943.7,354536.03,4599.88
16871,5943.71,354582.03,4600.39
16872,5943.72,354628.03,4600.9
16873,5943.73,354674.03,4601.4
16874,5943.74,354720.05,4601.91
16875,5943.75,354766.06,4602.42
16876,5943.76,354812.09,4602.92
16877,5943.7699999999995,354858.11,4603.43
16878,5943.78,354904.15,4603.94
16879,5943.79,354950.18,4604.44
16880,5943.8,354996.22,4604.95
16881,5943.81,355042.27,4605.46
16882,5943.820000000001,355088.32,4605.96
16883,5943.83,355134.38,4606.47
16884,5943.84,355180.44,4606.98
16885,5943.85,355226.51,4607.48
16886,5943.860000000001,355272.58,4607.99
16887,5943.87,355318.66,4608.5
16888,5943.88,355364.74,4609.0
16889,5943.89,355410.83,4609.51
16890,5943.9,355456.92,4610.02
16891,5943.91,355503.02,4610.52
16892,5943.92,355549.12,4611.03
16893,5943.929999999999,355595.23,4611.54
16894,5943.94,355641.34,4612.04
16895,5943.95,355687.46,4612.55
16896,5943.96,355733.58,4613.06
16897,5943.969999999999,355779.71,4613.56
16898,5943.98,355825.84,4614.07
16899,5943.99,355871.98,4614.58
16900,5944.0,355918.12,4615.08
16901,5944.01,355964.27,4615.54
16902,5944.02,356010.43,4615.99
16903,5944.03,356056.59,4616.44
16904,5944.04,356102.76,4616.89
16905,5944.05,356148.93,4617.34
16906,5944.06,356195.1,4617.79
16907,5944.07,356241.28,4618.24
16908,5944.08,356287.47,4618.69
16909,5944.09,356333.66,4619.14
16910,5944.1,356379.85,4619.59
16911,5944.110000000001,356426.05,4620.05
16912,5944.120000000001,356472.25,4620.5
16913,5944.13,356518.46,4620.95
16914,5944.14,356564.67,4621.4
16915,5944.150000000001,356610.89,4621.85
16916,5944.160000000001,356657.11,4622.3
16917,5944.17,356703.33,4622.75
16918,5944.18,356749.56,4623.2
16919,5944.1900000000005,356795.8,4623.65
16920,5944.2,356842.04,4624.11
16921,5944.21,356888.28,4624.56
16922,5944.22,356934.53,4625.01
16923,5944.23,356980.78,4625.46
16924,5944.24,357027.04,4625.91
16925,5944.25,357073.3,4626.36
16926,5944.26,357119.56,4626.81
16927,5944.2699999999995,357165.83,4627.26
16928,5944.28,357212.11,4627.71
16929,5944.29,357258.39,4628.17
16930,5944.3,357304.67,4628.62
16931,5944.31,357350.96,4629.07
16932,5944.320000000001,357397.25,4629.52
16933,5944.33,357443.55,4629.97
16934,5944.34,357489.85,4630.42
16935,5944.35,357536.16,4630.87
16936,5944.360000000001,357582.47,4631.32
16937,5944.37,357628.78,4631.77
16938,5944.38,357675.1,4632.23
16939,5944.39,357721.43,4632.68
16940,5944.4,357767.76,4633.13
16941,5944.41,357814.09,4633.58
16942,5944.42,357860.43,4634.03
16943,5944.429999999999,357906.77,4634.48
16944,5944.44,357953.12,4634.93
16945,5944.45,357999.47,4635.38
16946,5944.46,358045.83,4635.83
16947,5944.469999999999,358092.19,4636.28
16948,5944.48,358138.55,4636.74
16949,5944.49,358184.92,4637.19
16950,5944.5,358231.29,4637.64
16951,5944.51,358277.67,4638.09
16952,5944.52,358324.06,4638.54
16953,5944.53,358370.44,4638.99
16954,5944.54,358416.84,4639.44
16955,5944.55,358463.23,4639.89
16956,5944.56,358509.63,4640.34
16957,5944.57,358556.04,4640.8
16958,5944.58,358602.45,4641.25
16959,5944.59,358648.86,4641.7
16960,5944.6,358695.28,4642.15
16961,5944.610000000001,358741.71,4642.6
16962,5944.620000000001,358788.13,4643.05
16963,5944.63,358834.57,4643.5
16964,5944.64,358881.0,4643.95
16965,5944.650000000001,358927.44,4644.4
16966,5944.660000000001,358973.89,4644.86
16967,5944.67,359020.34,4645.31
16968,5944.68,359066.8,4645.76
16969,5944.6900000000005,359113.26,4646.21
16970,5944.7,359159.72,4646.66
16971,5944.71,359206.19,4647.11
16972,5944.72,359252.66,4647.56
16973,5944.73,359299.14,4648.01
16974,5944.74,359345.62,4648.46
16975,5944.75,359392.11,4648.91
16976,5944.76,359438.6,4649.37
16977,5944.7699999999995,359485.09,4649.82
16978,5944.78,359531.59,4650.27
16979,5944.79,359578.1,4650.72
16980,5944.8,359624.61,4651.17
16981,5944.81,359671.12,4651.62
16982,5944.820000000001,359717.64,4652.07
16983,5944.83,359764.16,4652.52
16984,5944.84,359810.69,4652.97
16985,5944.85,359857.22,4653.43
16986,5944.860000000001,359903.76,4653.88
16987,5944.87,359950.3,4654.33
16988,5944.88,359996.84,4654.78
16989,5944.89,360043.39,4655.23
16990,5944.9,360089.95,4655.68
16991,5944.91,360136.51,4656.13
16992,5944.92,360183.07,4656.58
16993,5944.929999999999,360229.64,4657.03
16994,5944.94,360276.21,4657.49
16995,5944.95,360322.79,4657.94
16996,5944.96,360369.37,4658.39
16997,5944.969999999999,360415.95,4658.84
16998,5944.98,360462.54,4659.29
16999,5944.99,360509.14,4659.74
17000,5945.0,360555.74,4660.19
17001,5945.01,360602.34,4660.73
17002,5945.02,360648.95,4661.27
17003,5945.03,360695.57,4661.81
17004,5945.04,360742.19,4662.34
17005,5945.05,360788.81,4662.88
17006,5945.06,360835.44,4663.42
17007,5945.07,360882.08,4663.96
17008,5945.08,360928.72,4664.49
17009,5945.09,360975.36,4665.03
17010,5945.1,361022.01,4665.57
17011,5945.110000000001,361068.67,4666.11
17012,5945.120000000001,361115.33,4666.64
17013,5945.13,361161.99,4667.18
17014,5945.14,361208.66,4667.72
17015,5945.150000000001,361255.34,4668.26
17016,5945.160000000001,361302.02,4668.8
17017,5945.17,361348.7,4669.33
17018,5945.18,361395.39,4669.87
17019,5945.1900000000005,361442.09,4670.41
17020,5945.2,361488.79,4670.95
17021,5945.21,361535.49,4671.48
17022,5945.22,361582.21,4672.02
17023,5945.23,361628.92,4672.56
17024,5945.24,361675.64,4673.1
17025,5945.25,361722.37,4673.64
17026,5945.26,361769.1,4674.17
17027,5945.2699999999995,361815.84,4674.71
17028,5945.28,361862.58,4675.25
17029,5945.29,361909.32,4675.79
17030,5945.3,361956.07,4676.32
17031,5945.31,362002.83,4676.86
17032,5945.320000000001,362049.59,4677.4
17033,5945.33,362096.36,4677.94
17034,5945.34,362143.13,4678.48
17035,5945.35,362189.91,4679.01
17036,5945.360000000001,362236.69,4679.55
17037,5945.37,362283.48,4680.09
17038,5945.38,362330.27,4680.63
17039,5945.39,362377.06,4681.16
17040,5945.4,362423.87,4681.7
17041,5945.41,362470.67,4682.24
17042,5945.42,362517.49,4682.78
17043,5945.429999999999,362564.3,4683.31
17044,5945.44,362611.12,4683.85
17045,5945.45,362657.95,4684.39
17046,5945.46,362704.78,4684.93
17047,5945.469999999999,362751.62,4685.47
17048,5945.48,362798.46,4686.0
17049,5945.49,362845.31,4686.54
17050,5945.5,362892.16,4687.08
17051,5945.51,362939.02,4687.62
17052,5945.52,362985.88,4688.15
17053,5945.53,363032.75,4688.69
17054,5945.54,363079.63,4689.23
17055,5945.55,363126.5,4689.77
17056,5945.56,363173.39,4690.31
17057,5945.57,363220.27,4690.84
17058,5945.58,363267.17,4691.38
17059,5945.59,363314.07,4691.92
17060,5945.6,363360.97,4692.46
17061,5945.610000000001,363407.88,4692.99
17062,5945.620000000001,363454.79,4693.53
17063,5945.63,363501.71,4694.07
17064,5945.64,363548.63,4694.61
17065,5945.650000000001,363595.56,4695.15
17066,5945.660000000001,363642.49,4695.68
17067,5945.67,363689.43,4696.22
17068,5945.68,363736.38,4696.76
17069,5945.6900000000005,363783.33,4697.3
17070,5945.7,363830.28,4697.83
17071,5945.71,363877.24,4698.37
17072,5945.72,363924.2,4698.91
17073,5945.73,363971.17,4699.45
17074,5945.74,364018.15,4699.99
17075,5945.75,364065.13,4700.52
17076,5945.76,364112.11,4701.06
17077,5945.7699999999995,364159.1,4701.6
17078,5945.78,364206.09,4702.14
17079,5945.79,364253.09,4702.67
17080,5945.8,364300.1,4703.21
17081,5945.81,364347.11,4703.75
17082,5945.820000000001,364394.12,4704.29
17083,5945.83,364441.14,4704.82
17084,5945.84,364488.17,4705.36
17085,5945.85,364535.2,4705.9
17086,5945.860000000001,364582.23,4706.44
17087,5945.87,364629.27,4706.98
17088,5945.88,364676.32,4707.51
17089,5945.89,364723.37,4708.05
17090,5945.9,364770.42,4708.59
17091,5945.91,364817.48,4709.13
17092,5945.92,364864.55,4709.66
17093,5945.929999999999,364911.62,4710.2
17094,5945.94,364958.69,4710.74
17095,5945.95,365005.77,4711.28
17096,5945.96,365052.86,4711.82
17097,5945.969999999999,365099.95,4712.35
